file	obj	non_def	iter	time	best_time
15_5_k4_600	11	0	338	300.915	0.597
15_5_k4_700	11	0	363	300.233	1.084
15_5_k4_800	11	0	495	300.256	0.226
15_5_k4_900	11	0	563	300.894	0.973
15_5_k5_100	12	0	148	301.848	0.638
15_5_k5_1000	12	0	109	303.117	2.904
15_5_k5_200	12	0	146	300.844	1.587
15_5_k5_300	12	0	180	300.277	0.197
15_5_k5_400	12	0	158	300.777	0.733
15_5_k5_500	12	0	150	301.109	0.411
15_5_k5_600	12	0	156	301.96	0.207
15_5_k5_700	12	0	148	301.865	0.616
15_5_k5_800	12	0	153	300.223	0.616
15_5_k5_900	12	0	97	302.313	0.437
20_1_k2_100	11	0	5001	201.896	0.055
20_1_k2_1000	11	0	5001	198.139	0.014
20_1_k2_200	11	0	5001	141.145	0.063
20_1_k2_300	11	0	5001	156.122	0.013
20_1_k2_400	11	0	5001	217.016	0.014
20_1_k2_500	11	0	5001	200.428	0.059
20_1_k2_600	11	0	5001	199.201	0.047
20_1_k2_700	11	0	5001	219.397	0.025
20_1_k2_800	11	0	5001	196.735	0.012
20_1_k2_900	11	0	5001	220.238	0.029
20_1_k3_100	12	0	808	300.264	2.426
20_1_k3_1000	12	0	442	300.012	0.265
20_1_k3_200	12	0	688	300.408	0.544
20_1_k3_300	12	0	694	300.146	2.035
20_1_k3_400	12	0	677	300.308	0.937
20_1_k3_500	12	0	476	300.139	1.075
20_1_k3_600	12	0	482	300.191	1.334
20_1_k3_700	12	0	476	300.492	0.904
20_1_k3_800	12	0	453	300.263	1.382
20_1_k3_900	12	0	458	300.061	1.647
20_1_k4_100	14	0	98	300.612	2.707
20_1_k4_1000	14	0	114	302.977	0.882
20_1_k4_200	14	0	111	300.536	1.796
20_1_k4_300	14	0	95	300.567	2.197
20_1_k4_400	14	0	96	300.282	3.533
20_1_k4_500	14	0	101	300.629	1.832
20_1_k4_600	14	0	95	300.881	1.049
20_1_k4_700	14	0	109	301.453	2.128
20_1_k4_800	14	0	112	300.747	16.903
20_1_k4_900	14	0	87	303.681	7.608
20_1_k5_100	15	0	76	304.96	80.084
20_1_k5_1000	15	0	46	305.705	20.513
20_1_k5_200	15	0	70	306.231	4.8
20_1_k5_300	15	0	76	303.006	8.623
20_1_k5_400	15	0	77	302.214	1.996
20_1_k5_500	15	0	84	303.979	2.903
20_1_k5_600	15	0	109	300.812	4.698
20_1_k5_700	15	0	68	305.913	36.863
20_1_k5_800	15	0	68	303.55	129.174
20_1_k5_900	15	0	47	303.383	65.291
20_2_k2_100	12	0	5001	136.381	0.027
20_2_k2_1000	12	0	5001	164.728	0.058
20_2_k2_200	12	0	5001	152.953	0.055
20_2_k2_300	12	0	5001	159.237	0.054
20_2_k2_400	12	0	5001	149.602	0.105
20_2_k2_500	12	0	5001	157.406	0.041
20_2_k2_600	12	0	5001	159.002	0.053
20_2_k2_700	12	0	5001	160.497	0.058
20_2_k2_800	12	0	5001	139.326	0.038
20_2_k2_900	12	0	5001	159.43	0.06
20_2_k3_100	13	0	817	300.142	1.6
20_2_k3_1000	13	0	835	300.211	1.881
20_2_k3_200	13	0	888	300.329	0.953
20_2_k3_300	13	0	822	300.06	0.719
20_2_k3_400	13	0	801	300.38	0.266
20_2_k3_500	13	0	545	300.496	1.035
20_2_k3_600	13	0	808	300.192	0.319
20_2_k3_700	13	0	530	300.509	0.552
20_2_k3_800	13	0	838	300.116	0.343
20_2_k3_900	13	0	848	300.064	0.842
20_2_k4_100	14	0	75	302.51	15.146
20_2_k4_1000	14	0	115	301.068	4.846
20_2_k4_200	14	0	72	301.664	17.567
20_2_k4_300	14	0	74	301.711	2.388
20_2_k4_400	14	0	73	302.038	12.571
20_2_k4_500	14	0	95	302.552	32.243
20_2_k4_600	14	0	109	300.978	2.607
20_2_k4_700	14	0	114	300.813	1.543
20_2_k4_800	14	0	94	301.454	3.303
20_2_k4_900	14	0	100	301.638	82.464
20_2_k5_100	15	0	63	302.713	173.541
20_2_k5_1000	15	0	47	305.27	49.899
20_2_k5_200	15	0	67	302.216	23.591
20_2_k5_300	15	0	74	302.001	22.845
20_2_k5_400	15	0	59	306.264	69.157
20_2_k5_500	15	0	52	306.906	121.176
20_2_k5_600	15	0	66	301.151	29.193
20_2_k5_700	16	0	83	302.982	2.314
20_2_k5_800	15	0	75	300.927	15.588
20_2_k5_900	16	0	61	300.449	8.973
20_3_k2_100	11	0	5001	147.629	0.051
20_3_k2_1000	11	0	5001	160.881	0.034
20_3_k2_200	11	0	5001	150.774	0.001
20_3_k2_300	11	0	5001	152.502	0.032
20_3_k2_400	11	0	5001	149.072	0.007
20_3_k2_500	11	0	5001	151.111	0.062
20_3_k2_600	11	0	5001	152.808	0.012
20_3_k2_700	11	0	5001	135.383	0.005
20_3_k2_800	11	0	5001	160.794	0.01
20_3_k2_900	11	0	5001	160.745	0.007
20_3_k3_100	13	0	756	300.123	0.026
20_3_k3_1000	13	0	883	300.106	0.095
20_3_k3_200	13	0	674	300.097	0.234
20_3_k3_300	13	0	810	300.278	0.091
20_3_k3_400	13	0	551	300.206	0.067
20_3_k3_500	13	0	522	300.375	0.513
20_3_k3_600	13	0	539	300.129	0.352
20_3_k3_700	13	0	546	300.58	0.065
20_3_k3_800	13	0	496	300.26	0.104
20_3_k3_900	13	0	708	300.097	0.038
20_3_k4_100	13	0	140	300.864	98.327
20_3_k4_1000	13	0	86	300.36	1.931
20_3_k4_200	13	0	125	301.097	27.775
20_3_k4_300	13	0	141	300.898	31.589
20_3_k4_400	13	0	123	302.874	89.426
20_3_k4_500	13	0	129	300.308	11.779
20_3_k4_600	13	0	140	300.346	2.648
20_3_k4_700	13	0	138	301.864	3.055
20_3_k4_800	13	0	128	300.817	61.698
20_3_k4_900	13	0	141	300.092	12.71
20_3_k5_100	15	0	53	309.944	12.724
20_3_k5_1000	14	0	81	300.873	100.17
20_3_k5_200	14	0	78	302.879	3.866
20_3_k5_300	14	0	85	303.736	14.27
20_3_k5_400	14	0	73	302.438	10.683
20_3_k5_500	14	0	84	303.186	62.665
20_3_k5_600	14	0	81	301.015	19.578
20_3_k5_700	14	0	73	304.433	37.07
20_3_k5_800	14	0	84	302.449	72.772
20_3_k5_900	14	0	55	303.111	55.705
20_4_k2_100	11	0	5000	195.432	0
20_4_k2_1000	11	0	5000	133.005	0
20_4_k2_200	11	0	5000	136.118	0
20_4_k2_300	11	0	5000	134.921	0
20_4_k2_400	11	0	5000	202.981	0
20_4_k2_500	11	0	5000	199.891	0
20_4_k2_600	11	0	5000	199.819	0
20_4_k2_700	11	0	5000	202.82	0
20_4_k2_800	11	0	5000	135.353	0
20_4_k2_900	11	0	5000	135.838	0
20_4_k3_100	13	0	871	300.48	0.814
20_4_k3_1000	13	0	934	300.613	0.331
20_4_k3_200	13	0	886	300.592	0.246
20_4_k3_300	13	0	851	300.154	0.458
20_4_k3_400	13	0	956	300.175	0.069
20_4_k3_500	13	0	968	300.078	0.304
20_4_k3_600	13	0	911	300.234	0.457
20_4_k3_700	13	0	951	300.439	0.152
20_4_k3_800	13	0	860	300.707	2.69
20_4_k3_900	13	0	953	300.137	1.241
20_4_k4_100	14	0	132	301.053	1.133
20_4_k4_1000	14	0	80	300.426	1.553
20_4_k4_200	14	0	129	300.044	6.336
20_4_k4_300	14	0	141	300.514	9.657
20_4_k4_400	14	0	129	301.559	1.572
20_4_k4_500	14	0	123	302.301	2.857
20_4_k4_600	14	0	132	300.872	1.936
20_4_k4_700	14	0	111	303.242	2.471
20_4_k4_800	14	0	88	300.83	4.654
20_4_k4_900	14	0	85	303.259	0.241
20_4_k5_100	14	0	73	301.355	3.42
20_4_k5_1000	14	0	75	301.983	9.953
20_4_k5_200	14	0	75	302.985	28.437
20_4_k5_300	14	0	92	300.223	194.97
20_4_k5_400	14	0	80	303.463	36.704
20_4_k5_500	14	0	73	303.213	5.445
20_4_k5_600	14	0	82	300.06	41.162
20_4_k5_700	14	0	78	300.523	12.794
20_4_k5_800	14	0	72	300.163	15.766
20_4_k5_900	14	0	80	303.498	0.848
20_5_k2_100	12	0	5000	137.567	0
20_5_k2_1000	12	0	5000	198.709	0
20_5_k2_200	12	0	5000	137.797	0
20_5_k2_300	12	0	5000	137.767	0
20_5_k2_400	12	0	5000	137.637	0
20_5_k2_500	12	0	5000	132.39	0
20_5_k2_600	12	0	5000	129.879	0
20_5_k2_700	12	0	5000	128.324	0
20_5_k2_800	12	0	5000	132.342	0
20_5_k2_900	12	0	5000	129.212	0
20_5_k3_100	13	0	777	300.161	0.129
20_5_k3_1000	13	0	698	300.183	0.649
20_5_k3_200	13	0	511	300.057	0.628
20_5_k3_300	13	0	840	300.042	0.658
20_5_k3_400	13	0	797	300.122	0.223
20_5_k3_500	13	0	874	300.052	0.525
20_5_k3_600	13	0	532	300.272	0.405
20_5_k3_700	13	0	466	300.429	1.898
20_5_k3_800	13	0	527	300.08	0.192
20_5_k3_900	13	0	492	300.834	0.395
20_5_k4_100	14	0	105	303.288	159.958
20_5_k4_1000	14	0	72	301.811	40.283
20_5_k4_200	14	0	111	300.274	13.936
20_5_k4_300	14	0	109	302.179	11.461
20_5_k4_400	14	0	110	301.183	29.541
20_5_k4_500	14	0	108	301.596	59.054
20_5_k4_600	14	0	70	308.345	110.105
20_5_k4_700	14	0	68	303.783	4.344
20_5_k4_800	14	0	100	300.543	30.892
20_5_k4_900	14	0	105	300.854	6.459
20_5_k5_100	15	0	53	304.546	41.264
20_5_k5_1000	15	0	56	302.75	8.302
20_5_k5_200	15	0	93	300.316	85.5
20_5_k5_300	15	0	59	305.725	2.974
20_5_k5_400	15	0	67	305.464	17.304
20_5_k5_500	15	0	45	305.637	28.941
20_5_k5_600	15	0	52	303.829	95.039
20_5_k5_700	15	0	53	300.621	63.11
20_5_k5_800	15	0	47	300.369	5.625
20_5_k5_900	15	0	43	308.108	21.077
30_1_k2_100	17	0	5001	580.753	0.49
30_1_k2_1000	17	0	5001	497.695	3.484
30_1_k2_200	17	0	5000	587.218	0.881
30_1_k2_300	17	0	5001	564.372	1.525
30_1_k2_400	17	0	3530	600.072	2.139
30_1_k2_500	17	0	3548	600.046	0.221
30_1_k2_600	17	0	3464	600.069	3.562
30_1_k2_700	17	0	3395	600.17	6.577
30_1_k2_800	17	0	3604	600.111	0.433
30_1_k2_900	17	0	4868	600.056	0.29
30_1_k3_100	19	0	304	602.396	6.054
30_1_k3_1000	19	0	279	602.789	57.927
30_1_k3_200	19	0	281	600.686	96.252
30_1_k3_300	19	0	302	600.224	36.989
30_1_k3_400	19	0	311	600.462	2.822
30_1_k3_500	19	0	286	601.781	107.329
30_1_k3_600	19	0	300	601.412	75.718
30_1_k3_700	19	0	322	600.26	47.908
30_1_k3_800	19	0	297	600.811	5.588
30_1_k3_900	19	0	310	600.337	4.752
30_1_k4_100	20	0	82	600.254	583.227
30_1_k4_1000	21	0	85	603.034	12.719
30_1_k4_200	21	0	68	612.591	81.653
30_1_k4_300	20	0	81	600.056	270.662
30_1_k4_400	21	0	65	600.89	63.984
30_1_k4_500	20	0	95	603.945	513.245
30_1_k4_600	21	0	73	606.208	11.434
30_1_k4_700	20	0	96	601.812	575.703
30_1_k4_800	21	0	104	612.129	77.471
30_1_k4_900	21	0	94	611.337	69.489
30_1_k5_100	21	0	1366	600.123	420.725
30_1_k5_1000	22	0	1475	600.321	278.725
30_1_k5_200	22	0	1373	600.043	32.539
30_1_k5_300	22	0	1360	600.323	250.326
30_1_k5_400	22	0	1543	600.098	47.784
30_1_k5_500	23	0	960	600.232	23.307
30_1_k5_600	23	0	1476	600.064	28.035
30_1_k5_700	22	0	1463	600.161	150.544
30_1_k5_800	22	0	1280	600.132	88.39
30_1_k5_900	22	0	1352	600.612	25.531
30_2_k2_100	17	0	5001	531.953	8.955
30_2_k2_1000	17	0	5001	466.287	42.125
30_2_k2_200	17	0	5001	573.587	8.717
30_2_k2_300	17	0	5001	453.397	2.659
30_2_k2_400	17	0	5000	512.807	39.747
30_2_k2_500	17	0	5001	569.428	4.601
30_2_k2_600	17	0	5001	459.676	47.127
30_2_k2_700	17	0	5001	463.709	1.569
30_2_k2_800	17	0	5001	476.842	4.889
30_2_k2_900	17	0	5001	461.908	0.456
30_2_k3_100	20	0	300	600.226	55.365
30_2_k3_1000	20	0	196	602.67	27.044
30_2_k3_200	20	0	328	600.089	7.605
30_2_k3_300	20	0	339	600.568	5.48
30_2_k3_400	20	0	338	602.075	3.61
30_2_k3_500	20	0	338	602.473	15.373
30_2_k3_600	20	0	346	600.596	34.255
30_2_k3_700	20	0	181	603.142	40.601
30_2_k3_800	20	0	206	601.874	13.332
30_2_k3_900	20	0	164	601.66	7.475
30_2_k4_100	21	0	79	605.262	70.062
30_2_k4_1000	21	0	87	609.719	52.473
30_2_k4_200	21	0	86	600.924	43.428
30_2_k4_300	21	0	78	605.636	44.316
30_2_k4_400	21	0	88	602.733	117.371
30_2_k4_500	21	0	76	604.521	159.915
30_2_k4_600	21	0	66	612.146	41.653
30_2_k4_700	21	0	90	604.207	56.62
30_2_k4_800	21	0	75	601.742	60.525
30_2_k4_900	21	0	87	607.903	54.742
30_2_k5_100	23	0	1375	600.214	87.151
30_2_k5_1000	22	0	994	600.182	41.52
30_2_k5_200	24	0	900	600.359	101.676
30_2_k5_300	22	0	1152	600.32	107.202
30_2_k5_400	22	0	1361	600.241	376.005
30_2_k5_500	22	0	1367	600.097	457.352
30_2_k5_600	22	0	805	600.328	284.123
30_2_k5_700	23	0	914	600.018	91.412
30_2_k5_800	23	0	788	600.162	46.825
30_2_k5_900	23	0	856	600.006	60.562
30_3_k2_100	17	0	4375	600.09	5.314
30_3_k2_1000	17	0	3560	600.115	1.057
30_3_k2_200	17	0	5000	504.725	2.621
30_3_k2_300	17	0	5001	547.131	2.286
30_3_k2_400	17	0	5001	555.246	0.923
30_3_k2_500	17	0	5001	520.198	1.299
30_3_k2_600	17	0	3546	600.104	3.728
30_3_k2_700	17	0	3578	600.171	3.621
30_3_k2_800	17	0	4698	600.051	0.491
30_3_k2_900	17	0	5001	583.989	0.595
30_3_k3_100	20	0	179	601.68	14.473
30_3_k3_1000	20	0	170	602.929	5.462
30_3_k3_200	20	0	233	601.407	7.53
30_3_k3_300	20	0	252	601.922	6.03
30_3_k3_400	20	0	284	600.999	4.8
30_3_k3_500	20	0	181	601.858	24.519
30_3_k3_600	20	0	185	602.188	12.944
30_3_k3_700	20	0	176	602.247	4.539
30_3_k3_800	20	0	170	603.277	4.228
30_3_k3_900	20	0	184	601.895	4.525
30_3_k4_100	21	0	92	605.481	78.335
30_3_k4_1000	21	0	89	601.974	59.852
30_3_k4_200	21	0	80	603.839	94.759
30_3_k4_300	21	0	80	613.463	91.914
30_3_k4_400	21	0	87	605.635	66.16
30_3_k4_500	21	0	92	604.155	220.891
30_3_k4_600	21	0	92	604.303	468.446
30_3_k4_700	21	0	85	606.12	214.48
30_3_k4_800	21	0	91	612.175	55.149
30_3_k4_900	21	0	81	607.12	136.132
30_3_k5_100	24	0	1603	600.042	12.18
30_3_k5_1000	23	0	1485	600.237	161.033
30_3_k5_200	23	0	829	600.529	103.659
30_3_k5_300	24	0	905	600.853	572.953
30_3_k5_400	23	0	808	600.392	57.227
30_3_k5_500	24	0	881	600.126	277.821
30_3_k5_600	23	0	831	600.316	47.471
30_3_k5_700	23	0	1222	600.129	158.934
30_3_k5_800	24	0	1585	600.256	434.366
30_3_k5_900	23	0	1490	600.099	118.179
30_4_k2_100	16	0	5001	554.209	0.042
30_4_k2_1000	16	0	4715	600.034	0.09
30_4_k2_200	16	0	5001	539.861	0.034
30_4_k2_300	16	0	5001	550.821	0.11
30_4_k2_400	16	0	5001	549.975	0.068
30_4_k2_500	16	0	5001	529.649	0.008
30_4_k2_600	16	0	5001	565.768	0.159
30_4_k2_700	16	0	4678	600.033	0.028
30_4_k2_800	16	0	5001	569.932	0.08
30_4_k2_900	16	0	4520	600.035	0.096
30_4_k3_100	19	0	172	601.818	5.331
30_4_k3_1000	19	0	295	603.562	6.041
30_4_k3_200	19	0	187	603.079	3.459
30_4_k3_300	19	0	287	603.238	2.007
30_4_k3_400	19	0	275	602.649	1.173
30_4_k3_500	19	0	267	601.049	2.449
30_4_k3_600	19	0	298	600.529	5.582
30_4_k3_700	19	0	288	600.669	4.959
30_4_k3_800	19	0	313	601.058	1.898
30_4_k3_900	19	0	298	601.841	3.696
30_4_k4_100	20	0	47	600.642	37.756
30_4_k4_1000	20	0	69	602.025	52.581
30_4_k4_200	21	0	157	601.643	127.129
30_4_k4_300	20	0	83	605.665	6.748
30_4_k4_400	20	0	93	601.157	38.248
30_4_k4_500	20	0	75	607.064	49.468
30_4_k4_600	21	0	135	600.114	21.377
30_4_k4_700	20	0	97	600.366	282.903
30_4_k4_800	20	0	95	601.565	496.246
30_4_k4_900	20	0	92	606.699	313.181
30_4_k5_100	21	0	828	600.192	172.209
30_4_k5_1000	21	0	574	600.511	419.202
30_4_k5_200	21	0	955	600.248	523.487
30_4_k5_300	22	0	1011	600.011	8.989
30_4_k5_400	21	0	992	600.147	492.225
30_4_k5_500	21	0	1019	600.057	575.314
30_4_k5_600	21	0	756	600.636	36.146
30_4_k5_700	21	0	493	600.408	123.783
30_4_k5_800	21	0	541	601.363	37.13
30_4_k5_900	21	0	471	600.498	109.852
30_5_k2_100	17	0	4985	600.008	3.974
30_5_k2_1000	17	0	4815	600.08	14.339
30_5_k2_200	17	0	5001	500.214	12.605
30_5_k2_300	17	0	5001	586.886	0.385
30_5_k2_400	17	0	5000	491.598	0.698
30_5_k2_500	17	0	5001	587.593	3.922
30_5_k2_600	17	0	5000	581.036	8.389
30_5_k2_700	17	0	5001	504.57	29.151
30_5_k2_800	17	0	5001	584.175	0.262
30_5_k2_900	17	0	5000	502.688	5.641
30_5_k3_100	20	0	256	600.99	54.023
30_5_k3_1000	20	0	340	601.089	16.916
30_5_k3_200	20	0	259	600.54	12.481
30_5_k3_300	20	0	301	601.773	15.291
30_5_k3_400	20	0	313	600.922	5.28
30_5_k3_500	20	0	268	600.61	39.025
30_5_k3_600	20	0	283	600.636	20.836
30_5_k3_700	20	0	182	601.255	13.548
30_5_k3_800	20	0	316	601.189	32.827
30_5_k3_900	20	0	309	600.575	6.626
30_5_k4_100	22	0	54	611.562	10.154
30_5_k4_1000	21	0	57	606.212	193.393
30_5_k4_200	22	0	70	612.4	73.499
30_5_k4_300	22	0	61	615.559	109.805
30_5_k4_400	21	0	51	609.195	40.668
30_5_k4_500	22	0	99	601.607	73.074
30_5_k4_600	22	0	114	608.653	72.866
30_5_k4_700	21	0	56	614.623	332.971
30_5_k4_800	21	0	54	615.857	455.973
30_5_k4_900	21	0	79	601.318	28.621
30_5_k5_100	23	0	610	600.265	23.533
30_5_k5_1000	23	0	778	600.785	329.723
30_5_k5_200	23	0	959	600.463	4.571
30_5_k5_300	23	0	990	600.281	245.396
30_5_k5_400	23	0	1128	600.528	47.956
30_5_k5_500	23	0	781	600.428	319.14
30_5_k5_600	23	0	675	600.979	295.816
30_5_k5_700	23	0	692	600.574	256.646
30_5_k5_800	23	0	596	600.099	22.585
30_5_k5_900	23	0	700	600.729	100.898
45_1_k2_100	27	0	1807	600.19	4.108
45_1_k2_1000	27	0	1804	600.09	3.864
45_1_k2_200	27	0	1839	600.26	14.372
45_1_k2_300	27	0	1744	600.085	5.416
45_1_k2_400	26	0	1727	600.063	13.007
45_1_k2_500	27	0	1833	600.281	3.495
45_1_k2_600	27	0	1850	600.102	4.375
45_1_k2_700	26	0	1664	600.022	51.364
45_1_k2_800	27	0	1839	600.405	43.036
45_1_k2_900	26	0	1691	600.235	24.381
45_1_k3_100	30	0	126	603.944	472.764
45_1_k3_1000	30	0	63	613.479	158.548
45_1_k3_200	30	0	90	605.072	20.827
45_1_k3_300	30	0	93	600.082	93.191
45_1_k3_400	30	0	107	609.938	175.768
45_1_k3_500	29	0	100	603.061	114.566
45_1_k3_600	30	0	97	610.235	43.231
45_1_k3_700	29	0	82	609.966	168.067
45_1_k3_800	30	0	112	601.077	80.936
45_1_k3_900	30	0	80	617.373	461.398
45_1_k4_100	32	0	562	600.117	33.757
45_1_k4_1000	32	0	922	601.167	255.418
45_1_k4_200	33	0	569	600.278	110.154
45_1_k4_300	32	0	298	601.52	34.381
45_1_k4_400	32	0	634	600.233	33.681
45_1_k4_500	33	0	959	600.185	31.699
45_1_k4_600	32	0	1080	600.778	169.794
45_1_k4_700	32	0	910	601.079	38.606
45_1_k4_800	34	0	1142	600.638	102.772
45_1_k4_900	32	0	1262	600.213	497.079
45_1_k5_100	35	0	164	603.54	73.812
45_1_k5_1000	36	0	200	600.23	249.819
45_1_k5_200	35	0	170	600.921	337.476
45_1_k5_300	38	0	113	604.413	94.139
45_1_k5_400	35	0	110	602.264	218.868
45_1_k5_500	37	0	165	601.837	103.169
45_1_k5_600	35	0	161	600.645	392.916
45_1_k5_700	36	0	195	602.628	240.989
45_1_k5_800	36	0	184	602.555	122.323
45_1_k5_900	36	0	189	601.093	583.842
45_2_k2_100	26	0	1748	600.232	4.423
45_2_k2_1000	26	0	1766	600.424	51.819
45_2_k2_200	26	0	1750	600.239	11.013
45_2_k2_300	26	0	1125	600.088	5.184
45_2_k2_400	26	0	1501	600.348	22.877
45_2_k2_500	26	0	1952	600.014	1.805
45_2_k2_600	26	0	1746	600.163	89.575
45_2_k2_700	26	0	1813	600.179	1.198
45_2_k2_800	26	0	1948	600.045	1.038
45_2_k2_900	26	0	1871	600.089	4.689
45_2_k3_100	29	0	84	606.93	258.853
45_2_k3_1000	30	0	104	607.856	29.782
45_2_k3_200	30	0	112	608.283	35.511
45_2_k3_300	29	0	81	601.697	372.139
45_2_k3_400	29	0	82	602.776	95.855
45_2_k3_500	29	0	93	600.941	439.488
45_2_k3_600	29	0	112	603.514	321.707
45_2_k3_700	29	0	75	610.955	117.315
45_2_k3_800	29	0	90	611.823	63.699
45_2_k3_900	29	0	101	603.17	239.084
45_2_k4_100	31	0	697	600.288	573.433
45_2_k4_1000	32	0	806	600.421	586.771
45_2_k4_200	32	0	896	600.416	41.342
45_2_k4_300	33	0	622	600.571	144.064
45_2_k4_400	33	0	500	600.106	50.553
45_2_k4_500	33	0	599	600.812	172.116
45_2_k4_600	33	0	925	600.385	81.282
45_2_k4_700	34	0	1166	600.31	28.166
45_2_k4_800	31	0	1084	600.238	336.749
45_2_k4_900	32	0	909	600.062	122.235
45_2_k5_100	36	0	166	602.998	258.466
45_2_k5_1000	36	0	199	602.042	586.023
45_2_k5_200	38	0	176	603.264	100.79
45_2_k5_300	36	0	182	603.269	186.709
45_2_k5_400	37	0	196	601.21	274.491
45_2_k5_500	35	0	177	602.692	218.072
45_2_k5_600	36	0	172	602.946	182.627
45_2_k5_700	38	0	118	602.539	117.131
45_2_k5_800	36	0	197	601.707	287.246
45_2_k5_900	35	0	192	601.353	134.232
45_3_k2_100	26	0	1304	600.315	2.376
45_3_k2_1000	26	0	1260	600.253	27.427
45_3_k2_200	26	0	1352	600.433	1.919
45_3_k2_300	26	0	1015	600.866	10.386
45_3_k2_400	26	0	1449	600.231	4.378
45_3_k2_500	26	0	983	600.148	9.143
45_3_k2_600	26	0	1024	600.479	1.794
45_3_k2_700	26	0	980	600.201	10.386
45_3_k2_800	26	0	942	600.26	1.853
45_3_k2_900	26	0	978	600.069	35.009
45_3_k3_100	31	0	107	607.357	46.133
45_3_k3_1000	31	0	55	614.298	16.801
45_3_k3_200	29	0	86	610.251	74.559
45_3_k3_300	30	0	62	600.548	173.921
45_3_k3_400	30	0	106	610.052	241.286
45_3_k3_500	31	0	184	604.602	604.602
45_3_k3_600	29	0	93	616.72	492.982
45_3_k3_700	30	0	55	607.346	122.694
45_3_k3_800	31	0	62	613.729	29.487
45_3_k3_900	31	0	66	603.662	64.064
45_3_k4_100	33	0	1171	600.081	76.051
45_3_k4_1000	34	0	1404	600.286	35.395
45_3_k4_200	32	0	1380	600.017	595.98
45_3_k4_300	32	0	1279	600.516	502.835
45_3_k4_400	34	0	1360	600.2	196.329
45_3_k4_500	33	0	1363	600.34	576.91
45_3_k4_600	33	0	1292	600.457	377.696
45_3_k4_700	34	0	1370	600.06	30.549
45_3_k4_800	32	0	1238	600.067	240.988
45_3_k4_900	32	0	1300	600.153	302.194
45_3_k5_100	36	0	195	602.977	355.518
45_3_k5_1000	38	0	107	604.857	463.245
45_3_k5_200	37	0	217	602.432	336.59
45_3_k5_300	37	0	204	601.595	375.233
45_3_k5_400	38	0	180	602.658	349.649
45_3_k5_500	36	0	182	600.312	488.985
45_3_k5_600	37	0	221	601.406	397.444
45_3_k5_700	38	0	184	602.045	231.804
45_3_k5_800	38	0	232	601.144	320.088
45_3_k5_900	38	0	115	600.146	227.065
45_4_k2_100	27	0	955	600.382	24.674
45_4_k2_1000	27	0	1478	600.202	12.649
45_4_k2_200	27	0	1364	600.205	10.074
45_4_k2_300	27	0	1760	600.036	2.454
45_4_k2_400	27	0	1722	600.182	41.604
45_4_k2_500	27	0	1866	600.215	10.16
45_4_k2_600	27	0	1378	600.353	17.796
45_4_k2_700	27	0	1469	600.15	1.356
45_4_k2_800	27	0	1006	600.292	6.856
45_4_k2_900	27	0	945	600.505	6.081
45_4_k3_100	30	0	108	609.213	114.81
45_4_k3_1000	30	0	102	605.275	83.597
45_4_k3_200	29	0	88	602.804	336.17
45_4_k3_300	30	0	65	611.16	158.583
45_4_k3_400	29	0	118	605.515	484.903
45_4_k3_500	30	0	73	600.621	54.973
45_4_k3_600	29	0	100	611.1	152.993
45_4_k3_700	30	0	88	600.018	74.289
45_4_k3_800	30	0	90	602.515	77.41
45_4_k3_900	30	0	102	606.082	524.932
45_4_k4_100	31	0	931	600.006	566.294
45_4_k4_1000	33	0	885	600.601	110.425
45_4_k4_200	33	0	596	600.637	370.407
45_4_k4_300	32	0	547	600.517	327.385
45_4_k4_400	33	0	1012	600.37	98.595
45_4_k4_500	33	0	944	600.062	193.023
45_4_k4_600	33	0	1121	600.684	126.463
45_4_k4_700	32	0	861	600.828	126.877
45_4_k4_800	32	0	887	600.236	568.181
45_4_k4_900	33	0	1091	600.425	113.414
45_4_k5_100	38	0	191	602.025	269.539
45_4_k5_1000	37	0	186	602.69	175.419
45_4_k5_200	36	0	194	600.189	545.199
45_4_k5_300	37	0	202	601.3	398.092
45_4_k5_400	37	0	207	600.497	82.781
45_4_k5_500	37	0	208	602.298	392.725
45_4_k5_600	35	0	192	600.673	243.303
45_4_k5_700	36	0	222	602.028	267.069
45_4_k5_800	37	0	227	600.334	370.04
45_4_k5_900	37	0	128	603.354	293.915
45_5_k2_100	26	0	1904	600.027	24.57
45_5_k2_1000	26	0	1335	600.267	77.35
45_5_k2_200	26	0	1515	600.041	15.882
45_5_k2_300	26	0	1029	600.444	5.695
45_5_k2_400	26	0	1043	600.465	105.268
45_5_k2_500	26	0	1032	600.097	1.908
45_5_k2_600	26	0	1515	600.024	24.161
45_5_k2_700	26	0	1518	600.246	1.041
45_5_k2_800	26	0	1512	600.037	7.031
45_5_k2_900	26	0	1510	600.447	5.263
45_5_k3_100	30	0	88	605.448	72.134
45_5_k3_1000	29	0	91	613.898	309.302
45_5_k3_200	29	0	88	604.276	350.403
45_5_k3_300	29	0	114	606.229	159.758
45_5_k3_400	30	0	104	600.881	148.281
45_5_k3_500	29	0	86	603.528	343.479
45_5_k3_600	29	0	80	601.685	226.506
45_5_k3_700	29	0	91	604.193	279.343
45_5_k3_800	29	0	123	600.328	184.979
45_5_k3_900	30	0	98	600.086	58.23
45_5_k4_100	33	0	747	600.549	39.361
45_5_k4_1000	32	0	578	600.012	32.949
45_5_k4_200	32	0	739	600.014	173.551
45_5_k4_300	32	0	585	600.501	80.982
45_5_k4_400	32	0	793	600.891	409.286
