file	obj	non_def	iter	time	best_time
runs/real-tries-10-rmax-5/quebec.txt-k6	13	0	54	301.19	7.035
runs/real-tries-10-rmax-5/quebec.txt-k8	14	0	29	311.4	117.645
runs/real-tries-10-rmax-5/queens.txt-k2	32	0	5001	7.084	0.021
runs/real-tries-10-rmax-5/queens.txt-k3	39	0	5001	30.889	0.004
runs/real-tries-10-rmax-5/queens.txt-k4	43	0	5001	58.533	0.007
runs/real-tries-10-rmax-5/queens.txt-k5	49	0	5000	78.576	0
runs/real-tries-10-rmax-5/queens.txt-k6	54	0	5000	61.504	0
runs/real-tries-10-rmax-5/queens.txt-k8	54	0	0	0	0
runs/real-tries-10-rmax-5/raleigh.txt-k2	9	0	5000	108.417	0
runs/real-tries-10-rmax-5/raleigh.txt-k3	10	0	1308	300.309	7.361
runs/real-tries-10-rmax-5/raleigh.txt-k4	12	0	196	300.096	2.042
runs/real-tries-10-rmax-5/raleigh.txt-k5	13	0	86	301.066	1.752
runs/real-tries-10-rmax-5/raleigh.txt-k6	13	0	46	304.236	65.03
runs/real-tries-10-rmax-5/raleigh.txt-k8	15	0	41	308.26	75.769
runs/real-tries-10-rmax-5/red-deer.txt-k2	43	0	666	600.27	27.901
runs/real-tries-10-rmax-5/red-deer.txt-k3	52	0	141	600.297	77.311
runs/real-tries-10-rmax-5/red-deer.txt-k4	56	0	156	601.623	261.271
runs/real-tries-10-rmax-5/red-deer.txt-k5	63	0	66	600.088	264.727
runs/real-tries-10-rmax-5/red-deer.txt-k6	70	0	15	640.479	460.512
runs/real-tries-10-rmax-5/red-deer.txt-k8	27	0	31	610.292	502.592
runs/real-tries-10-rmax-5/richmond.txt-k2	69	0	68	1202.98	92.349
runs/real-tries-10-rmax-5/richmond.txt-k3	84	0	94	1209.5	514.184
runs/real-tries-10-rmax-5/richmond.txt-k4	99	0	70	1235.89	400.618
runs/real-tries-10-rmax-5/richmond.txt-k5	113	0	18	1243.56	755.415
runs/real-tries-10-rmax-5/richmond.txt-k6	113	0	0	0	0
runs/real-tries-10-rmax-5/richmond.txt-k8	113	0	0	0	0
runs/real-tries-10-rmax-5/rio-de-janeiro.txt-k2	45	0	157	604.005	346.302
runs/real-tries-10-rmax-5/rio-de-janeiro.txt-k3	58	0	103	604.984	415.411
runs/real-tries-10-rmax-5/rio-de-janeiro.txt-k4	63	0	104	604.684	132.862
runs/real-tries-10-rmax-5/rio-de-janeiro.txt-k5	71	0	30	608.875	512.558
runs/real-tries-10-rmax-5/rio-de-janeiro.txt-k6	71	0	0	0	0
runs/real-tries-10-rmax-5/rio-de-janeiro.txt-k8	71	0	0	0	0
runs/real-tries-10-rmax-5/rochester.txt-k2	19	0	2294	600.197	3.404
runs/real-tries-10-rmax-5/rochester.txt-k3	23	0	99	604.362	82.705
runs/real-tries-10-rmax-5/rochester.txt-k4	25	0	158	605.088	337.677
runs/real-tries-10-rmax-5/rochester.txt-k5	30	0	325	600.327	123.034
runs/real-tries-10-rmax-5/rochester.txt-k6	31	0	52	608.651	85.952
runs/real-tries-10-rmax-5/rochester.txt-k8	37	0	15	609.803	575.707
runs/real-tries-10-rmax-5/rockville.txt-k2	73	0	5000	0.061	0
runs/real-tries-10-rmax-5/rockville.txt-k3	76	0	5000	1.087	0
runs/real-tries-10-rmax-5/rockville.txt-k4	78	0	5000	0.581	0
runs/real-tries-10-rmax-5/rockville.txt-k5	79	0	1797	300.029	0.067
runs/real-tries-10-rmax-5/rockville.txt-k6	81	0	1041	300.089	0.102
runs/real-tries-10-rmax-5/rockville.txt-k8	84	0	1470	300.101	0
runs/real-tries-10-rmax-5/rome-rioni.txt-k2	13	0	5000	0.049	0
runs/real-tries-10-rmax-5/rome-rioni.txt-k3	15	0	1015	300.142	1.17
runs/real-tries-10-rmax-5/rome-rioni.txt-k4	16	0	161	302.288	291.613
runs/real-tries-10-rmax-5/rome-rioni.txt-k5	17	0	78	300.838	0.612
runs/real-tries-10-rmax-5/rome-rioni.txt-k6	17	0	62	300.575	56.575
runs/real-tries-10-rmax-5/rome-rioni.txt-k8	19	0	1431	300.069	182.785
runs/real-tries-10-rmax-5/rotterdam.txt-k2	13	0	5001	173.628	0.369
runs/real-tries-10-rmax-5/rotterdam.txt-k3	15	0	574	300.644	0.685
runs/real-tries-10-rmax-5/rotterdam.txt-k4	16	0	94	301.56	10.139
runs/real-tries-10-rmax-5/rotterdam.txt-k5	17	0	102	300.682	17.806
runs/real-tries-10-rmax-5/rotterdam.txt-k6	18	0	2666	300.025	71.765
runs/real-tries-10-rmax-5/rotterdam.txt-k8	19	0	537	300.285	227.218
runs/real-tries-10-rmax-5/russia.txt-k2	44	0	203	600.78	1.763
runs/real-tries-10-rmax-5/russia.txt-k3	54	0	369	600.641	389.886
runs/real-tries-10-rmax-5/russia.txt-k4	58	0	170	606.412	156.459
runs/real-tries-10-rmax-5/russia.txt-k5	64	0	62	601.202	518.064
runs/real-tries-10-rmax-5/russia.txt-k6	72	0	19	622.21	367.718
runs/real-tries-10-rmax-5/russia.txt-k8	72	0	0	0	0
runs/real-tries-10-rmax-5/sacramento.txt-k2	59	0	136	1204.89	1000.41
runs/real-tries-10-rmax-5/sacramento.txt-k3	76	0	134	1238.98	0
runs/real-tries-10-rmax-5/sacramento.txt-k4	85	0	174	1205.51	879.75
runs/real-tries-10-rmax-5/sacramento.txt-k5	95	0	55	1219.74	0
runs/real-tries-10-rmax-5/sacramento.txt-k6	95	0	0	0	0
runs/real-tries-10-rmax-5/sacramento.txt-k8	95	0	0	0	0
runs/real-tries-10-rmax-5/salt-lake-city.txt-k2	12	0	5000	174.503	0
runs/real-tries-10-rmax-5/salt-lake-city.txt-k3	14	0	510	300.498	0.473
runs/real-tries-10-rmax-5/salt-lake-city.txt-k4	15	0	102	301.483	0.93
runs/real-tries-10-rmax-5/salt-lake-city.txt-k5	16	0	66	304.817	6.964
runs/real-tries-10-rmax-5/salt-lake-city.txt-k6	17	0	1199	300.329	100.835
runs/real-tries-10-rmax-5/salt-lake-city.txt-k8	19	0	310	301.029	57.048
runs/real-tries-10-rmax-5/san-antonio.txt-k2	372	0	5000	0.054	0
runs/real-tries-10-rmax-5/san-antonio.txt-k3	385	0	5000	0.932	0
runs/real-tries-10-rmax-5/san-antonio.txt-k4	390	0	5000	0.611	0
runs/real-tries-10-rmax-5/san-antonio.txt-k5	392	0	5000	1.394	0
runs/real-tries-10-rmax-5/san-antonio.txt-k6	393	0	175	302.955	0
runs/real-tries-10-rmax-5/san-antonio.txt-k8	395	0	85	300.43	0
runs/real-tries-10-rmax-5/san-diego.txt-k2	58	0	5000	9.172	0
runs/real-tries-10-rmax-5/san-diego.txt-k3	72	0	5000	28.986	0
runs/real-tries-10-rmax-5/san-diego.txt-k4	77	0	5000	70.132	0
runs/real-tries-10-rmax-5/san-diego.txt-k5	88	0	5001	74.757	1.292
runs/real-tries-10-rmax-5/san-diego.txt-k6	88	0	0	0	0
runs/real-tries-10-rmax-5/san-diego.txt-k8	88	0	0	0	0
runs/real-tries-10-rmax-5/san-francisco.txt-k2	19	0	2919	600.034	4.907
runs/real-tries-10-rmax-5/san-francisco.txt-k3	22	0	120	602.823	242.252
runs/real-tries-10-rmax-5/san-francisco.txt-k4	24	0	103	600.314	271.546
runs/real-tries-10-rmax-5/san-francisco.txt-k5	26	0	385	600.317	393.208
runs/real-tries-10-rmax-5/san-francisco.txt-k6	29	0	79	600.951	250.604
runs/real-tries-10-rmax-5/san-francisco.txt-k8	33	0	13	639.935	494.882
runs/real-tries-10-rmax-5/saskatoon.txt-k2	28	0	4322	300.02	0
runs/real-tries-10-rmax-5/saskatoon.txt-k3	34	0	230	300.478	0
runs/real-tries-10-rmax-5/saskatoon.txt-k4	38	0	105	301.116	107.515
runs/real-tries-10-rmax-5/saskatoon.txt-k5	41	0	1271	300.103	183.051
runs/real-tries-10-rmax-5/saskatoon.txt-k6	47	0	337	300.75	20.157
runs/real-tries-10-rmax-5/saskatoon.txt-k8	54	0	59	303.75	19.144
runs/real-tries-10-rmax-5/seattle.txt-k2	48	0	5000	74.821	0
runs/real-tries-10-rmax-5/seattle.txt-k3	55	0	2465	300.107	0
runs/real-tries-10-rmax-5/seattle.txt-k4	63	0	399	300.5	1.131
runs/real-tries-10-rmax-5/seattle.txt-k5	68	0	111	301.158	1.524
runs/real-tries-10-rmax-5/seattle.txt-k6	74	0	87	300.86	1.673
runs/real-tries-10-rmax-5/seattle.txt-k8	86	0	32	302.991	1.896
runs/real-tries-10-rmax-5/silicon-valley.txt-k2	20	0	3600	600.03	0
runs/real-tries-10-rmax-5/silicon-valley.txt-k3	24	0	141	604.08	58.06
runs/real-tries-10-rmax-5/silicon-valley.txt-k4	28	0	151	610.988	193.325
runs/real-tries-10-rmax-5/silicon-valley.txt-k5	29	0	53	617.099	329.734
runs/real-tries-10-rmax-5/silicon-valley.txt-k6	31	0	1906	600.211	103.152
runs/real-tries-10-rmax-5/silicon-valley.txt-k8	34	0	377	600.206	182.709
runs/real-tries-10-rmax-5/south-america.txt-k2	6	0	5001	21.304	0.005
runs/real-tries-10-rmax-5/south-america.txt-k3	7	0	5001	131.78	0.031
runs/real-tries-10-rmax-5/south-america.txt-k4	8	0	2837	300.035	0.089
runs/real-tries-10-rmax-5/south-america.txt-k5	9	0	1090	300.56	1.712
runs/real-tries-10-rmax-5/south-america.txt-k6	10	0	569	300.283	9.214
runs/real-tries-10-rmax-5/south-america.txt-k8	12	0	291	300.177	0.028
runs/real-tries-10-rmax-5/southeast-asia.txt-k2	8	0	5000	7.46	0
runs/real-tries-10-rmax-5/southeast-asia.txt-k3	9	0	5000	30.711	0
runs/real-tries-10-rmax-5/southeast-asia.txt-k4	9	0	5001	61.44	0.004
runs/real-tries-10-rmax-5/southeast-asia.txt-k5	9	0	5001	72.649	0.145
runs/real-tries-10-rmax-5/southeast-asia.txt-k6	10	0	5000	69.66	0
runs/real-tries-10-rmax-5/southeast-asia.txt-k8	10	0	5000	9.904	0
runs/real-tries-10-rmax-5/springfield.txt-k2	8	0	5001	86.45	0.006
runs/real-tries-10-rmax-5/springfield.txt-k3	10	0	1881	300.033	0.614
runs/real-tries-10-rmax-5/springfield.txt-k4	12	0	328	300.728	0.867
runs/real-tries-10-rmax-5/springfield.txt-k5	13	0	95	300.905	0.846
runs/real-tries-10-rmax-5/springfield.txt-k6	13	0	54	308.801	1.125
runs/real-tries-10-rmax-5/springfield.txt-k8	14	0	29	309.176	11.464
runs/real-tries-10-rmax-5/st-louis.txt-k2	37	0	189	603.329	27.557
runs/real-tries-10-rmax-5/st-louis.txt-k3	47	0	325	600.173	33.439
runs/real-tries-10-rmax-5/st-louis.txt-k4	54	0	92	601.573	393.426
runs/real-tries-10-rmax-5/st-louis.txt-k5	60	0	17	639.808	599.499
runs/real-tries-10-rmax-5/st-louis.txt-k6	68	0	8	612.73	612.73
runs/real-tries-10-rmax-5/st-louis.txt-k8	68	0	0	0	0
runs/real-tries-10-rmax-5/st-petersburg.txt-k2	57	0	206	1204.12	59.81
runs/real-tries-10-rmax-5/st-petersburg.txt-k3	68	0	308	1200.8	467.39
runs/real-tries-10-rmax-5/st-petersburg.txt-k4	75	0	427	1200.36	483.149
runs/real-tries-10-rmax-5/st-petersburg.txt-k5	84	0	49	1219.35	0
runs/real-tries-10-rmax-5/st-petersburg.txt-k6	84	0	0	0	0
runs/real-tries-10-rmax-5/st-petersburg.txt-k8	84	0	0	0	0
runs/real-tries-10-rmax-5/stamford.txt-k2	8	0	5000	69.689	0
runs/real-tries-10-rmax-5/stamford.txt-k3	9	0	2310	300.054	0.083
runs/real-tries-10-rmax-5/stamford.txt-k4	11	0	345	300.657	0
runs/real-tries-10-rmax-5/stamford.txt-k5	11	0	119	303.178	4.598
runs/real-tries-10-rmax-5/stamford.txt-k6	12	0	67	301.493	5.877
runs/real-tries-10-rmax-5/stamford.txt-k8	13	0	42	311.15	7.132
runs/real-tries-10-rmax-5/staten-island.txt-k2	26	0	866	600.572	0.416
runs/real-tries-10-rmax-5/staten-island.txt-k3	34	0	153	601.051	0
runs/real-tries-10-rmax-5/staten-island.txt-k4	36	0	134	602.777	363.685
runs/real-tries-10-rmax-5/staten-island.txt-k5	40	0	61	604.875	565.85
runs/real-tries-10-rmax-5/staten-island.txt-k6	43	0	14	610.721	213.074
runs/real-tries-10-rmax-5/staten-island.txt-k8	43	0	0	0	0
runs/real-tries-10-rmax-5/surrey.txt-k2	4	0	5001	1.513	0
runs/real-tries-10-rmax-5/surrey.txt-k3	5	0	5001	6.97	0
runs/real-tries-10-rmax-5/surrey.txt-k4	6	0	5001	9.194	0.002
runs/real-tries-10-rmax-5/surrey.txt-k5	7	0	5001	7.904	0
runs/real-tries-10-rmax-5/surrey.txt-k6	7	0	5001	3.004	0
runs/real-tries-10-rmax-5/surrey.txt-k8	7	0	0	0	0
runs/real-tries-10-rmax-5/switzerland.txt-k2	12	0	4813	300.009	3.746
runs/real-tries-10-rmax-5/switzerland.txt-k3	14	0	257	300.109	31.261
runs/real-tries-10-rmax-5/switzerland.txt-k4	16	0	83	302.956	45.709
runs/real-tries-10-rmax-5/switzerland.txt-k5	18	0	326	301.44	0.592
runs/real-tries-10-rmax-5/switzerland.txt-k6	19	0	234	300.297	45.808
runs/real-tries-10-rmax-5/switzerland.txt-k8	22	0	54	302.283	156.99
runs/real-tries-10-rmax-5/szczecin.txt-k2	17	0	2590	600.068	0.083
runs/real-tries-10-rmax-5/szczecin.txt-k3	20	0	104	608.28	6.799
runs/real-tries-10-rmax-5/szczecin.txt-k4	23	0	115	608.308	88.878
runs/real-tries-10-rmax-5/szczecin.txt-k5	24	0	231	600.377	269.218
runs/real-tries-10-rmax-5/szczecin.txt-k6	28	0	62	600.87	49.987
runs/real-tries-10-rmax-5/szczecin.txt-k8	33	0	5	618.394	0
runs/real-tries-10-rmax-5/taiwan.txt-k2	15	0	5000	91.442	0
runs/real-tries-10-rmax-5/taiwan.txt-k3	16	0	1320	300.184	0.447
runs/real-tries-10-rmax-5/taiwan.txt-k4	17	0	223	300.391	4.109
runs/real-tries-10-rmax-5/taiwan.txt-k5	18	0	90	301.354	2.483
runs/real-tries-10-rmax-5/taiwan.txt-k6	19	0	84	303.693	73.825
runs/real-tries-10-rmax-5/taiwan.txt-k8	20	0	33	301	7.384
runs/real-tries-10-rmax-5/tampa.txt-k2	40	0	388	600.483	0.579
runs/real-tries-10-rmax-5/tampa.txt-k3	46	0	199	601.34	307.468
runs/real-tries-10-rmax-5/tampa.txt-k4	52	0	641	600.356	303.278
runs/real-tries-10-rmax-5/tampa.txt-k5	57	0	122	600.696	142.695
runs/real-tries-10-rmax-5/tampa.txt-k6	63	0	16	634.663	82.237
runs/real-tries-10-rmax-5/tampa.txt-k8	63	0	0	0	0
runs/real-tries-10-rmax-5/the-hague.txt-k2	23	0	1530	600.16	22.77
runs/real-tries-10-rmax-5/the-hague.txt-k3	27	0	59	604.336	164.596
runs/real-tries-10-rmax-5/the-hague.txt-k4	30	0	704	600.12	80.636
runs/real-tries-10-rmax-5/the-hague.txt-k5	34	0	363	600.126	301.904
runs/real-tries-10-rmax-5/the-hague.txt-k6	37	0	42	608.974	551.363
runs/real-tries-10-rmax-5/the-hague.txt-k8	44	0	12	614.376	0
runs/real-tries-10-rmax-5/the-netherlands.txt-k2	7	0	5000	21.423	0
runs/real-tries-10-rmax-5/the-netherlands.txt-k3	9	0	5000	147.718	0
runs/real-tries-10-rmax-5/the-netherlands.txt-k4	10	0	2825	300.057	0.021
runs/real-tries-10-rmax-5/the-netherlands.txt-k5	10	0	1215	300.216	0.047
runs/real-tries-10-rmax-5/the-netherlands.txt-k6	10	0	996	300.299	0.451
runs/real-tries-10-rmax-5/the-netherlands.txt-k8	11	0	1013	300.127	0.021
runs/real-tries-10-rmax-5/toronto.txt-k2	64	0	71	1205.15	123.662
runs/real-tries-10-rmax-5/toronto.txt-k3	84	0	577	1201.7	172.411
runs/real-tries-10-rmax-5/toronto.txt-k4	90	0	118	1203.71	1203.71
runs/real-tries-10-rmax-5/toronto.txt-k5	108	0	13	1233.32	1233.32
runs/real-tries-10-rmax-5/toronto.txt-k6	108	0	0	0	0
runs/real-tries-10-rmax-5/toronto.txt-k8	108	0	0	0	0
runs/real-tries-10-rmax-5/turkey.txt-k2	41	0	226	601.144	41.744
runs/real-tries-10-rmax-5/turkey.txt-k3	52	0	379	603.588	0
runs/real-tries-10-rmax-5/turkey.txt-k4	56	0	200	601.392	281.431
runs/real-tries-10-rmax-5/turkey.txt-k5	64	0	63	601.641	295.206
runs/real-tries-10-rmax-5/turkey.txt-k6	73	0	18	605.951	167.051
runs/real-tries-10-rmax-5/turkey.txt-k8	73	0	0	0	0
runs/real-tries-10-rmax-5/ulm.txt-k2	25	0	735	600.232	0
runs/real-tries-10-rmax-5/ulm.txt-k3	32	0	59	604.849	0
runs/real-tries-10-rmax-5/ulm.txt-k4	37	0	308	601.167	52.816
runs/real-tries-10-rmax-5/ulm.txt-k5	39	0	131	603.208	298.123
runs/real-tries-10-rmax-5/ulm.txt-k6	46	0	22	608.787	577.679
runs/real-tries-10-rmax-5/ulm.txt-k8	46	0	0	0	0
runs/real-tries-10-rmax-5/united-kingdom.txt-k2	102	0	4973	300.057	0.797
runs/real-tries-10-rmax-5/united-kingdom.txt-k3	123	0	222	300.392	19.978
runs/real-tries-10-rmax-5/united-kingdom.txt-k4	136	0	89	301.87	27.146
runs/real-tries-10-rmax-5/united-kingdom.txt-k5	136	0	0	0	0
runs/real-tries-10-rmax-5/united-kingdom.txt-k6	136	0	0	0	0
runs/real-tries-10-rmax-5/united-kingdom.txt-k8	136	0	0	0	0
runs/real-tries-10-rmax-5/united-states-1810.txt-k2	13	0	5001	263.935	0.072
runs/real-tries-10-rmax-5/united-states-1810.txt-k3	16	0	366	300.415	0.22
runs/real-tries-10-rmax-5/united-states-1810.txt-k4	18	0	246	302.691	243.258
runs/real-tries-10-rmax-5/united-states-1810.txt-k5	19	0	95	301.962	0.57
runs/real-tries-10-rmax-5/united-states-1810.txt-k6	21	0	1028	300.092	4.374
runs/real-tries-10-rmax-5/united-states-1810.txt-k8	21	0	141	301.488	40.904
runs/real-tries-10-rmax-5/united-states-big-cities.txt-k2	15	0	4368	600.104	0.362
runs/real-tries-10-rmax-5/united-states-big-cities.txt-k3	19	0	200	600.595	6.24
runs/real-tries-10-rmax-5/united-states-big-cities.txt-k4	21	0	105	603.554	175.018
runs/real-tries-10-rmax-5/united-states-big-cities.txt-k5	23	0	702	601.615	3.031
runs/real-tries-10-rmax-5/united-states-big-cities.txt-k6	25	0	160	600.417	58.82
runs/real-tries-10-rmax-5/united-states-big-cities.txt-k8	29	0	14	604.257	518.18
runs/real-tries-10-rmax-5/united-states-international-airports.txt-k2	63	0	76	1214.77	454.753
runs/real-tries-10-rmax-5/united-states-international-airports.txt-k3	85	0	495	1203.14	65.27
runs/real-tries-10-rmax-5/united-states-international-airports.txt-k4	92	0	132	1202.49	368.774
runs/real-tries-10-rmax-5/united-states-international-airports.txt-k5	110	0	22	1244.81	589.642
runs/real-tries-10-rmax-5/united-states-international-airports.txt-k6	110	0	0	0	0
runs/real-tries-10-rmax-5/united-states-international-airports.txt-k8	110	0	0	0	0
runs/real-tries-10-rmax-5/united-states-mlb-stadiums.txt-k2	16	0	5000	578.118	0
runs/real-tries-10-rmax-5/united-states-mlb-stadiums.txt-k3	19	0	286	602.083	1.768
runs/real-tries-10-rmax-5/united-states-mlb-stadiums.txt-k4	20	0	76	602.794	327.878
runs/real-tries-10-rmax-5/united-states-mlb-stadiums.txt-k5	22	0	1154	600.378	151.709
runs/real-tries-10-rmax-5/united-states-mlb-stadiums.txt-k6	24	0	281	601.839	228.946
runs/real-tries-10-rmax-5/united-states-mlb-stadiums.txt-k8	27	0	39	611.326	278.469
runs/real-tries-10-rmax-5/united-states.txt-k2	27	0	1065	600.096	2.376
runs/real-tries-10-rmax-5/united-states.txt-k3	33	0	144	605.956	184.498
runs/real-tries-10-rmax-5/united-states.txt-k4	36	0	710	601.017	48.507
runs/real-tries-10-rmax-5/united-states.txt-k5	39	0	297	600.101	353.608
runs/real-tries-10-rmax-5/united-states.txt-k6	44	0	55	607.226	89.103
runs/real-tries-10-rmax-5/united-states.txt-k8	48	0	11	610.44	567.464
runs/real-tries-10-rmax-5/utrecht.txt-k2	6	0	5000	12.253	0
runs/real-tries-10-rmax-5/utrecht.txt-k3	7	0	5000	58.394	0
runs/real-tries-10-rmax-5/utrecht.txt-k4	7	0	5000	144.987	0.163
runs/real-tries-10-rmax-5/utrecht.txt-k5	8	0	5001	226.406	0.035
runs/real-tries-10-rmax-5/utrecht.txt-k6	8	0	5001	211.84	0.221
runs/real-tries-10-rmax-5/utrecht.txt-k8	10	0	5000	96.1	0
runs/real-tries-10-rmax-5/vancouver.txt-k2	13	0	5000	253.319	12.531
runs/real-tries-10-rmax-5/vancouver.txt-k3	15	0	431	300.19	7.081
runs/real-tries-10-rmax-5/vancouver.txt-k4	17	0	96	303.224	0.051
runs/real-tries-10-rmax-5/vancouver.txt-k5	17	0	89	300.994	267.696
runs/real-tries-10-rmax-5/vancouver.txt-k6	19	0	1153	300.23	7.297
runs/real-tries-10-rmax-5/vancouver.txt-k8	20	0	197	300.346	146.2
runs/real-tries-10-rmax-5/venice.txt-k2	7	0	5000	22.739	0
runs/real-tries-10-rmax-5/venice.txt-k3	9	0	5000	145.173	0
runs/real-tries-10-rmax-5/venice.txt-k4	9	0	2815	300.002	0.107
runs/real-tries-10-rmax-5/venice.txt-k5	10	0	1248	300.096	0.077
runs/real-tries-10-rmax-5/venice.txt-k6	10	0	823	300.23	0.451
runs/real-tries-10-rmax-5/venice.txt-k8	11	0	971	300.034	0.313
runs/real-tries-10-rmax-5/vienna.txt-k2	11	0	5001	226.244	0.363
runs/real-tries-10-rmax-5/vienna.txt-k3	14	0	400	300.331	1.172
runs/real-tries-10-rmax-5/vienna.txt-k4	15	0	91	301.24	20.115
runs/real-tries-10-rmax-5/vienna.txt-k5	16	0	79	302.923	15.386
runs/real-tries-10-rmax-5/vienna.txt-k6	16	0	541	300.636	112.492
runs/real-tries-10-rmax-5/vienna.txt-k8	20	0	99	301.929	22.53
runs/real-tries-10-rmax-5/washington.txt-k2	17	0	3931	600.04	2.263
runs/real-tries-10-rmax-5/washington.txt-k3	20	0	154	600.511	4.458
runs/real-tries-10-rmax-5/washington.txt-k4	23	0	88	600.89	56.194
runs/real-tries-10-rmax-5/washington.txt-k5	24	0	616	600.094	112.003
runs/real-tries-10-rmax-5/washington.txt-k6	26	0	170	603.001	449.237
runs/real-tries-10-rmax-5/washington.txt-k8	34	0	17	625.56	0
runs/real-tries-10-rmax-5/west-linn.txt-k2	6	0	5000	16.838	0
runs/real-tries-10-rmax-5/west-linn.txt-k3	8	0	5000	96.575	0
runs/real-tries-10-rmax-5/west-linn.txt-k4	8	0	5001	272.002	0.056
runs/real-tries-10-rmax-5/west-linn.txt-k5	8	0	3180	300.009	0.33
runs/real-tries-10-rmax-5/west-linn.txt-k6	9	0	1875	300.022	0.073
runs/real-tries-10-rmax-5/west-linn.txt-k8	10	0	3215	300.016	0.095
runs/real-tries-10-rmax-5/williamsburg.txt-k2	26	0	1458	600.185	7.547
runs/real-tries-10-rmax-5/williamsburg.txt-k3	30	0	112	602.407	10.439
runs/real-tries-10-rmax-5/williamsburg.txt-k4	32	0	291	600.747	473.833
runs/real-tries-10-rmax-5/williamsburg.txt-k5	36	0	54	606.489	0
runs/real-tries-10-rmax-5/williamsburg.txt-k6	38	0	28	620.804	0
runs/real-tries-10-rmax-5/williamsburg.txt-k8	42	0	2	616.52	0
runs/real-tries-10-rmax-5/windsor.txt-k2	11	0	5000	158.538	0.063
runs/real-tries-10-rmax-5/windsor.txt-k3	13	0	846	300.33	1.12
runs/real-tries-10-rmax-5/windsor.txt-k4	14	0	111	300.167	82.957
runs/real-tries-10-rmax-5/windsor.txt-k5	15	0	67	303.813	17.634
runs/real-tries-10-rmax-5/windsor.txt-k6	16	0	84	305.694	130.884
runs/real-tries-10-rmax-5/windsor.txt-k8	19	0	897	300.32	3.222
runs/real-tries-10-rmax-5/winterthur.txt-k2	4	0	5000	1.805	0
runs/real-tries-10-rmax-5/winterthur.txt-k3	5	0	5000	6.259	0
runs/real-tries-10-rmax-5/winterthur.txt-k4	6	0	5000	8.914	0
runs/real-tries-10-rmax-5/winterthur.txt-k5	7	0	5000	8.068	0
runs/real-tries-10-rmax-5/winterthur.txt-k6	7	0	5000	2.931	0
runs/real-tries-10-rmax-5/winterthur.txt-k8	7	0	0	0	0
runs/real-tries-10-rmax-5/zurich-city.txt-k2	17	0	3323	600.17	0.046
runs/real-tries-10-rmax-5/zurich-city.txt-k3	20	0	152	600.424	3.876
runs/real-tries-10-rmax-5/zurich-city.txt-k4	22	0	174	602.605	395.532
runs/real-tries-10-rmax-5/zurich-city.txt-k5	24	0	468	600.385	186.895
runs/real-tries-10-rmax-5/zurich-city.txt-k6	25	0	109	601.089	138.656
runs/real-tries-10-rmax-5/zurich-city.txt-k8	32	0	12	600.983	202.118
runs/real-tries-10-rmax-5/zurich.txt-k2	84	0	43	1201.28	91.733
runs/real-tries-10-rmax-5/zurich.txt-k3	98	0	70	1200.1	1018.67
runs/real-tries-10-rmax-5/zurich.txt-k4	115	0	49	1230.93	1068.28
runs/real-tries-10-rmax-5/zurich.txt-k5	115	0	0	0	0
runs/real-tries-10-rmax-5/zurich.txt-k6	115	0	0	0	0
runs/real-tries-10-rmax-5/zurich.txt-k8	115	0	0	0	0
